Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Australia,AUS,"Net primary income (BoP, current US$)",BN.GSR.FCTY.CD,-32549042851,-41151952237,-37993429330,-38033817390,-49292957998,-54779715804,-40810759668,-38539806133,-32734247941,-28350196946,-30026226682,-41907222551,-46241450771,-38200607732,-15238375977
Australia,AUS,Net primary income (Net income from abroad) (constant LCU),NY.GSR.NFCY.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Net primary income (Net income from abroad) (current LCU),NY.GSR.NFCY.CN,-38812000000,-48466000000,-48133000000,-44195000000,-50549000000,-56864000000,-45604000000,-38213000000,-41830000000,-33209000000,-39295000000,-47961000000,-58612000000,-62285000000,-40162000000
Australia,AUS,Net primary income (Net income from abroad) (current US$),NY.GSR.NFCY.CD,-29059598682,-38051346471,-43091316025,-32539390370,-44524795208,-56062308982,-47024128686,-39204883554,-38400807858,-27630418504,-28603144563,-36172411192,-45432137044,-44546559863,-26921839389
Australia,AUS,"Net secondary income (BoP, current US$)",BN.TRF.CURR.CD,-488436330.7,-173967803.6,-383013468.6,-828931592.7,-1606888778,-2214623079,-2229647626,-1911846780,-1579537076,-833648815.2,-771531656.1,-1246709523,-637072859.5,-734745858.4,-906955521.8
Australia,AUS,Net secondary income (Net current transfers from abroad) (constant LCU),NY.TRF.NCTR.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Net secondary income (Net current transfers from abroad) (current LCU),NY.TRF.NCTR.CN,-756000000,-247000000,95000000,-865000000,-1300000000,-2117000000,-2063000000,-2278000000,-2134000000,-1781000000,-866000000,-1719000000,-883000000,-889000000,-1442000000
Australia,AUS,Net secondary income (Net current transfers from abroad) (current US$),NY.TRF.NCTR.CD,-566037735.8,-193923215.8,85049239.03,-636872331,-1145071787,-2087153702,-2127242730,-2337129373,-1959056275,-1481820451,-630368321.4,-1296477864,-684443066.4,-635817479.6,-966617509
Australia,AUS,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-12120550587,-21163684116,-7787211119,-7474946951,11335460383,22743776295,-8275900108,7310547472,2190228898,-19012929788,-5795464911,10502593367,20942655105,48013770178,39939519340
Australia,AUS,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-12281113878,-22837087761,-13745224204,-10035658716,6185600684,12563182829,-21442502739,-7420878112,-9083612608,-27774866033,-10237657787,7202237251,17093785318,46968753953,49974652240
Australia,AUS,"New business density (new registrations per 1,000 people ages 15-64)",IC.BUS.NDNS.ZS,9.671822987,11.29780146,9.953447488,10.03181189,10.78568021,11.17973642,12.13135507,14.63587716,14.84439247,15.35784442,15.46865982,15.5656017,14.47216788,..,..
Australia,AUS,New businesses registered (number),IC.BUS.NREG,135092,159108,143153,147258,160615,168170,185009,226209,231920,242347,246623,250946,235654,..,..
Australia,AUS,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Nitrous oxide emissions (% change from 1990),EN.ATM.NOXE.ZG,-8.75977169,22.91726225,-9.101349553,-3.593221676,-18.17608265,-15.96153007,-13.74697749,..,..,..,..,..,..,..,..
Australia,AUS,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,82530,77640,62100,65750,54650,107800,107090,63530,75800,71960,57390,79440,76760,..,..
Australia,AUS,Nitrous oxide emissions in energy sector (% of total),EN.ATM.NOXE.EG.ZS,4.592269478,4.920144256,6.16747182,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Nitrous oxide emissions in energy sector (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.EG.KT.CE,3790,3820,3830,3730,3660,3740,3720,3710,3580,3370,3350,3330,3310,..,..
Australia,AUS,Number of deaths ages 10-14 years,SH.DTH.1014,159,154,150,147,144,142,139,137,135,133,133,133,133,133,..
Australia,AUS,Number of deaths ages 15-19 years,SH.DTH.1519,549,545,534,519,502,495,486,473,459,449,446,445,444,443,..
Australia,AUS,Number of deaths ages 20-24 years,SH.DTH.2024,787,785,776,766,758,742,725,706,691,682,671,659,646,632,..
Australia,AUS,Number of deaths ages 5-9 years,SH.DTH.0509,136,132,130,129,128,128,128,129,129,128,127,125,123,120,..
Australia,AUS,Number of infant deaths,SH.DTH.IMRT,1274,1272,1260,1236,1200,1157,1114,1075,1044,1021,1006,994,984,972,..
Australia,AUS,Number of maternal deaths,SH.MMR.DTHS,14,15,15,16,16,18,18,19,20,20,21,20,..,..,..
Australia,AUS,Number of neonatal deaths,SH.DTH.NMRT,872,870,861,846,825,800,777,759,746,739,735,734,732,726,..
Australia,AUS,Number of people pushed below the $1.90 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP1.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Number of people pushed below the $3.20 ($ 2011 PPP) poverty line by out-of-pocket health care expenditure,SH.UHC.NOP2.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Number of people spending more than 10% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.10.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Number of people spending more than 25% of household consumption or income on out-of-pocket health care expenditure,SH.UHC.OOPC.25.TO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Number of surgical procedures (per 100,000 population)",SH.SGR.PROC.P5,..,..,..,..,..,..,..,..,..,28907,10156,..,..,..,..
Australia,AUS,Number of under-five deaths,SH.DTH.MORT,1514,1508,1492,1463,1421,1371,1320,1274,1236,1208,1189,1175,1162,1146,..
Australia,AUS,Number of visits or required meetings with tax officials (average for affected firms),IC.TAX.METG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Nurses and midwives (per 1,000 people)",SH.MED.NUMW.P3,10.797,10.1586,10.2627,10.7496,10.4017,10.8124,10.1433,11.9398,12.1107,12.2016,12.4053,12.5508,..,..,..
Australia,AUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.327973441,1.1950725,1.192178333,1.28218881,1.090159486,0.969463201,0.965801031,1.035843097,1.109363293,1.331090262,1.345213976,1.304758077,1.338412146,1.438506544,1.453085118
Australia,AUS,Oil rents (% of GDP),NY.GDP.PETR.RT.ZS,0.989480463,0.929552381,1.06806191,0.637010901,0.775216715,0.833347947,0.71593009,0.534822879,0.534261539,0.20609123,0.171619815,0.210123173,0.314528236,0.36874401,..
Australia,AUS,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,27.36298855,29.08465916,27.8135739,27.69647291,33.95924775,36.6251495,34.12938179,38.22261498,37.02617716,32.18050413,31.52768685,29.67100124,27.43741814,32.75958183,..
Australia,AUS,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.32410141,1.517801679,1.570754001,1.252611406,1.674694314,2.000918685,1.48716519,1.431319448,1.637201425,1.584361369,1.582695238,1.399690186,1.459198057,1.288331621,..
Australia,AUS,Other expense (% of expense),GC.XPN.OTHR.ZS,7.901947864,8.015880767,7.987355184,7.515403117,8.557672708,8.184892225,8.701763875,8.13277466,8.369627596,8.359884517,7.972318401,7.911460681,8.473769399,8.235926532,..
Australia,AUS,Other expense (current LCU),GC.XPN.OTHR.CN,19667000000,21341000000,22917000000,25091000000,29808000000,30184000000,34109000000,32356000000,35148000000,36340000000,35666000000,37036000000,40940000000,41980000000,..
Australia,AUS,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,1651.612773,1343.349638,824.4854035,1516.194139,483.463359,483.463359,483.463359,..,..,..,..,..,..,..,..
Australia,AUS,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-25249.10547,-34203.03711,-32988.63867,-31081.38086,-21765.14063,-30485.05273,-20663.68164,-22742.50586,-22586.55273,-29898.16016,-17268.70508,..,..,..,..
Australia,AUS,Other manufacturing (% of value added in manufacturing),NV.MNF.OTHR.ZS.UN,57.80642217,50.49657501,50.65029373,47.73346163,45.351992,49.18668608,53.33777913,45.38859891,45.32415731,44.88403409,43.85740186,45.97124607,46.78189848,..,..
Australia,AUS,Other taxes (% of revenue),GC.TAX.OTHR.RV.ZS,0.136823761,0.121611808,0.12128389,0.121826689,0.166471848,0.156399528,0.149854403,0.171519755,0.216273283,0.18440695,0.162293228,0.137931034,0.230883782,0.20794712,..
Australia,AUS,Other taxes (current LCU),GC.TAX.OTHR.CN,369000000,350000000,381000000,377000000,507000000,505000000,528000000,646000000,844000000,735000000,670000000,605000000,1107000000,1069000000,..
Australia,AUS,Other taxes payable by businesses (% of commercial profits),IC.TAX.OTHR.CP.ZS,0.7,0.8,0.7,0.7,0.7,0.7,0.7,0.4,0.4,0.4,0.4,0.4,0.3,0.3,..
Australia,AUS,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,19.74942017,19.00255966,19.04162598,19.05284309,19.74928665,19.17248344,19.93433762,19.70779419,19.61146355,18.94768143,18.33780098,17.94188881,17.72058296,..,..
Australia,AUS,Out-of-pocket expenditure per capita (current US$),SH.XPD.OOPC.PC.CD,628.980957,722.0474243,778.9476318,761.225769,976.6098023,1123.833984,1201.112671,1145.808228,1099.7948,920.9277344,911.6848755,952.4959717,961.4019775,..,..
Australia,AUS,"Out-of-pocket expenditure per capita, PPP (current international $)",SH.XPD.OOPC.PP.CD,594.9498901,604.4744263,627.8555298,677.1185913,708.4716187,721.0310669,753.2137451,820.1634522,839.9868164,831.5957031,845.8877564,847.8348999,886.8915405,..,..
Australia,AUS,"Over-age students, primary (% of enrollment)",SE.PRM.OENR.ZS,6.73426,6.77583,6.54392,6.60351,7.19905,7.26147,7.17933,6.98933,6.94212,3.79315,3.75765,3.78892,..,..,..
Australia,AUS,"Over-age students, primary, female (% of female enrollment)",SE.PRM.OENR.FE.ZS,6.23084,6.3037,6.04002,6.11654,6.6929,6.79625,6.70413,6.56372,6.48881,3.39993,3.36992,3.4053,..,..,..
Australia,AUS,"Over-age students, primary, male (% of male enrollment)",SE.PRM.OENR.MA.ZS,7.21044,7.22222,7.02066,7.06394,7.67749,7.70133,7.62808,7.39136,7.37002,4.165,4.12484,4.1527,..,..,..
Australia,AUS,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,57.74000168,59.43000031,56.27999878,57.79000092,57.86999893,57.11999893,60.40000153,59.47999954,57.79999924,59.11999893,57.18000031,59.15999985,..,..,..
Australia,AUS,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,31.54000092,33.90999985,29.70000076,32.31000137,31.88999939,30.95000076,34.72000122,34.38000107,31.30999947,33.70999908,31.87999916,34.06000137,..,..,..
Australia,AUS,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,43.34999847,45.40999985,41.72000122,43.93000031,43.68000031,42.86999893,46.45999908,45.90000153,43.5,45.47000122,43.65999985,45.79000092,..,..,..
Australia,AUS,"Patent applications, nonresidents",IP.PAT.NRES,23166,24122,23525,21187,22478,23143,23731,26656,23968,26314,25774,26403,27200,27121,..
Australia,AUS,"Patent applications, residents",IP.PAT.RESD,2837,2718,2821,2494,2409,2383,2627,3061,1988,2291,2620,2503,2757,2637,..
Australia,AUS,People practicing open defecation (% of population),SH.STA.ODFC.ZS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Australia,AUS,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,99.79977738,99.82125589,99.84255603,99.86367093,99.88315015,99.89196863,99.90076728,99.90958842,99.9614791,99.97000567,99.96997302,99.9699336,99.96989482,99.96985563,99.96981182
Australia,AUS,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,99.38333333,99.465,99.54666667,99.62833333,99.70003,99.70027475,99.7005191,99.70076305,100,100,100,100,100,100,100
Australia,AUS,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,99.875,99.885,99.895,99.905,99.915,99.925,99.935,99.945,99.955,99.965,99.965,99.965,99.965,99.965,99.965
Australia,AUS,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238,99.99115238
Australia,AUS,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,98.40822372,98.46990595,98.53159855,98.59330154,98.6550149,98.71673864,98.77847275,98.84021725,98.90197212,98.96373737,98.96373737,98.96373737,98.96373737,98.96373737,98.96373737
Australia,AUS,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,60.72271904,61.68963157,62.65654409,63.62345662,64.59036915,65.55728167,66.5241942,67.49110673,68.45801925,69.42493178,70.39184431,71.35875683,72.32566936,73.29258189,74.25949441
Australia,AUS,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,Permanent cropland (% of land area),AG.LND.CROP.ZS,0.043867071,0.052718587,0.049451336,0.048084558,0.06740169,0.049867878,0.046288221,0.05079208,0.045129714,0.039870872,0.041731561,0.041861566,0.043161614,..,..
Australia,AUS,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,2051227219,2980870874,3366427027,3224401182,4655461397,6597638171,7084418882,6966095311,6767306885,6037610107,6179374298,6793253707,7267729294,7439097689,4428525366
Australia,AUS,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,0.136027849,0.157291314,0.144784784,0.143850129,0.162674303,0.175368756,0.155567965,0.151593778,0.156192325,0.16088341,0.170149305,0.150612836,0.129907308,0.125464678,0.089459927
Australia,AUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1014841491,1341851616,1526025147,1334648953,1864472761,2449287569,2405316867,2389397584,2292096914,2174651380,2056844753,2001928453,1861417361,1752198311,1190622992
Australia,AUS,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,..,..,842,..,567,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,2.8338,2.9954,3.0056,3.1085,3.3429,3.2878,3.2858,3.353,3.4314,3.4886,3.5672,3.6778,..,..,..
Australia,AUS,"Plant species (higher), threatened",EN.HPT.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,108,..,..
Australia,AUS,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,10.6188794,11.04726492,10.53708999,9.98768389,9.492978752,9.320015289,8.614508924,8.550324401,..,..,..
Australia,AUS,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,32.97097298,36.32342315,30.65454271,28.27405946,27.10551384,26.04666675,24.90420852,24.89358377,..,..,..
Australia,AUS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,..,..,..,..,0,0,0,0,0,0,0,0,..,..,..
Australia,AUS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,..,..,..,..,0.370457721,0.370460124,0.370463085,0.370466794,0.37047143,0.370477163,0,0,..,..,..
Australia,AUS,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,..,..,..,..,18.93751558,20.31802021,18.24175852,16.8424494,14.30685611,13.62224639,9.220748288,9.220718344,..,..,..
Australia,AUS,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Australia,AUS,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,6.113004664,6.177637976,6.277718078,6.370797891,6.423609622,6.502768687,6.499786278,6.442072175,6.377950846,6.339609153,6.286626473,6.293983045,6.335922893,6.363998293,6.344752421
Australia,AUS,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,6.459158032,6.521035558,6.62367846,6.719906361,6.773398348,6.884882739,6.89426492,6.836037521,6.769298948,6.734717751,6.67728059,6.686817534,6.735565844,6.769739034,6.752691728
Australia,AUS,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,19.59030323,19.40061322,19.25752247,19.14282802,19.03233624,19.03586303,18.98587091,18.9205481,18.88323841,18.8873399,18.95230838,19.06503741,19.19061704,19.27544671,19.29242502
Australia,AUS,"Population ages 0-14, female",SP.POP.0014.FE.IN,1960459,1955442,1982209,2013675,2036247,2066091,2098215,2128237,2156081,2187070,2230783,2283149,2334187,2380552,2412757
Australia,AUS,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,18.9164397,18.76235901,18.6533195,18.56981165,18.488043,18.49222766,18.4407031,18.368456,18.31763637,18.30384478,18.3735247,18.48758814,18.61213003,18.69520828,18.71048435
Australia,AUS,"Population ages 0-14, male",SP.POP.0014.MA.IN,2094326,2085263,2109908,2138775,2156909,2186553,2217950,2247732,2276877,2311139,2353914,2407153,2460104,2508785,2542899
Australia,AUS,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,20.26613609,20.04011184,19.86239898,19.71604066,19.57642545,19.58001227,19.53229816,19.47478451,19.45189309,19.47485001,19.53517571,19.64665416,19.77341759,19.86014847,19.87908927
Australia,AUS,"Population ages 0-14, total",SP.POP.0014.TO,4054781,4040682,4092069,4152405,4193157,4252616,4316146,4375969,4432970,4498208,4584735,4690354,4794332,4889361,4955653
